7.083901882171630859e+00,5.736176490783691406e+00
2.765032291412353516e+00,-1.719865441322326660e+00
-1.506280899047851562e-01,3.790605068206787109e+00
3.201214551925659180e+00,3.681721925735473633e+00
4.577873706817626953e+00,3.340358972549438477e+00
3.891872644424438477e+00,6.065820217132568359e+00
-2.373933076858520508e+00,2.503561258316040039e+00
-3.072114229202270508e+00,1.268945813179016113e+00
-1.444705605506896973e+00,-3.133140087127685547e+00
-1.153972864151000977e+00,1.683225393295288086e+00
-2.082003593444824219e+00,2.945144414901733398e+00
1.234117984771728516e+00,-9.600869566202163696e-02
3.886370658874511719e+00,-3.115552425384521484e+00
4.103391647338867188e+00,1.535971283912658691e+00
-1.530412197113037109e+00,1.629331707954406738e+00
-4.742601394653320312e+00,-3.601668834686279297e+00
1.116966009140014648e+00,2.798652172088623047e+00
-1.968419432640075684e+00,9.454689025878906250e+00
2.346153020858764648e+00,-2.023850232362747192e-01
3.268124341964721680e+00,-1.961329460144042969e+00
-1.546787619590759277e+00,-1.723526120185852051e+00
-2.855888605117797852e+00,3.026485443115234375e+00
1.146663188934326172e+01,7.279743194580078125e+00
8.666454315185546875e+00,8.944630622863769531e+00
-3.526715189218521118e-02,-5.358430147171020508e-01
-5.397953510284423828e+00,3.763925075531005859e+00
7.707631111145019531e+00,4.992729187011718750e+00
-1.465787410736083984e+00,-6.516788601875305176e-01
6.410912513732910156e+00,1.990075945854187012e+00
8.216156959533691406e+00,5.182180404663085938e+00
1.985540747642517090e+00,6.365490436553955078e+00
2.676429986953735352e+00,4.953677177429199219e+00
1.987581014633178711e+00,-5.291354060173034668e-01
-3.526982545852661133e+00,9.140441566705703735e-02
-3.372521638870239258e+00,1.546862840652465820e+00
-4.379335403442382812e+00,-5.027848720550537109e+00
-2.395407199859619141e+00,-1.237101078033447266e+00
3.329635381698608398e+00,6.318724632263183594e+00
-2.829890489578247070e+00,1.280377984046936035e+00
1.689145207405090332e+00,-1.470992803573608398e+00
-4.564017295837402344e+00,-5.545703887939453125e+00
4.701420307159423828e+00,-1.716128706932067871e+00
-4.736515581607818604e-01,2.011134386062622070e+00
2.226791381835937500e+00,9.257740020751953125e+00
4.212707042694091797e+00,1.881852507591247559e+00
-3.348165512084960938e+00,1.626757740974426270e+00
-1.312508344650268555e+00,9.708410263061523438e+00
6.406206637620925903e-02,-1.185432076454162598e+00
5.272390365600585938e+00,2.770764589309692383e+00
3.411201238632202148e-01,-1.049926757812500000e+00
1.969450116157531738e+00,1.979530453681945801e+00
-2.824682474136352539e+00,-2.476973056793212891e+00
-4.889655113220214844e+00,3.950079679489135742e-01
-3.319061040878295898e+00,5.416946411132812500e+00
1.244990348815917969e+00,1.906819224357604980e+00
2.756874799728393555e+00,-1.338354587554931641e+00
-1.391342163085937500e+00,7.646867275238037109e+00
-5.564420223236083984e-01,-1.755769729614257812e+00
4.859387576580047607e-01,-2.455225467681884766e+00
4.277447223663330078e+00,-2.002315282821655273e+00
4.445174217224121094e+00,1.157806754112243652e+00
2.478975504636764526e-01,-3.290179252624511719e+00
-2.435529947280883789e+00,4.636248648166656494e-01
-1.968147516250610352e+00,-2.278995662927627563e-01
3.365278244018554688e-01,2.622547149658203125e-01
-3.984716653823852539e+00,-1.835879385471343994e-01
2.447856903076171875e+00,-6.641038656234741211e-01
8.317645072937011719e+00,3.892240047454833984e+00
6.480533599853515625e+00,8.837061882019042969e+00
-2.792508125305175781e+00,8.018938899040222168e-01
3.331132888793945312e+00,-2.159021854400634766e+00
-2.348611354827880859e+00,4.112974166870117188e+00
3.040043115615844727e+00,4.355440139770507812e+00
2.838262557983398438e+00,2.705296754837036133e+00
-2.889860391616821289e+00,-9.930987358093261719e-01
-5.307049751281738281e+00,-6.539767608046531677e-03
3.736749410629272461e+00,-2.329997301101684570e+00
5.327206134796142578e+00,-2.549366354942321777e-01
9.138258099555969238e-01,8.987824440002441406e+00
-1.927710324525833130e-01,3.757016897201538086e+00
1.096109487116336823e-02,-5.213257074356079102e-01
8.571002960205078125e+00,5.043564319610595703e+00
1.773656249046325684e+00,-2.146927595138549805e+00
-3.692670106887817383e+00,1.490388631820678711e+00
4.398123264312744141e+00,1.547304630279541016e+00
1.491556763648986816e+00,4.252654075622558594e+00
3.520227670669555664e+00,1.310055065155029297e+01
-3.286942541599273682e-01,5.948483347892761230e-01
-3.253574609756469727e+00,5.591017007827758789e-01
2.535739660263061523e+00,-5.718213319778442383e-01
5.593442916870117188e+00,5.161601543426513672e+00
-2.080682992935180664e+00,1.134578227996826172e+00
-1.031075976788997650e-02,-3.011284351348876953e+00
1.235319137573242188e+00,4.593660831451416016e+00
-4.301272392272949219e+00,1.680936574935913086e+00
-3.370609283447265625e+00,8.371744751930236816e-01
-1.229115843772888184e+00,4.362545967102050781e+00
2.417949676513671875e+00,1.644959747791290283e-01
5.029246330261230469e+00,4.810716211795806885e-01
-3.771962404251098633e+00,5.104265213012695312e-01
5.863538742065429688e+00,8.305447578430175781e+00
2.257240056991577148e+00,2.482728958129882812e+00
8.610418319702148438e+00,6.254086971282958984e+00
1.885309934616088867e+00,7.459322929382324219e+00
-2.779421567916870117e+00,-5.774514198303222656e+00
-5.210237503051757812e+00,2.499069929122924805e+00
4.797317981719970703e+00,3.135997951030731201e-01
2.076193332672119141e+00,-4.417766630649566650e-02
-4.579267024993896484e+00,4.639717578887939453e+00
4.101617336273193359e+00,3.123153559863567352e-02
1.741887807846069336e+00,8.035478591918945312e+00
4.699937343597412109e+00,-1.262261390686035156e+00
8.811888694763183594e+00,7.607861518859863281e+00
1.439834475517272949e+00,5.965341329574584961e-01
-2.148202657699584961e+00,1.875132918357849121e+00
5.981413841247558594e+00,5.282880783081054688e+00
2.624926328659057617e+00,5.507190227508544922e+00
-2.751802444458007812e+00,3.098816633224487305e+00
7.856023788452148438e+00,5.078390121459960938e+00
7.186331272125244141e+00,3.256180047988891602e+00
9.516347885131835938e+00,6.133673191070556641e+00
-3.849530935287475586e+00,-6.518576145172119141e-01
6.868649482727050781e+00,-1.176331520080566406e+00
-3.252284288406372070e+00,6.567043662071228027e-01
-3.888218641281127930e+00,-2.831860303878784180e+00
8.862676620483398438e+00,6.355994701385498047e+00
-2.381670951843261719e+00,-1.624053865671157837e-01
1.853245139122009277e+00,2.722617149353027344e+00
4.465303421020507812e+00,9.525757789611816406e+00
-3.331294298171997070e+00,4.672355055809020996e-01
3.147089242935180664e+00,1.223430037498474121e+00
4.612125396728515625e+00,4.688804626464843750e+00
2.932266712188720703e+00,4.632678508758544922e+00
2.124153852462768555e+00,-3.609850168228149414e+00
1.148475170135498047e+00,2.890842556953430176e-01
-2.193278074264526367e+00,1.271698176860809326e-01
-3.000237703323364258e+00,1.750356197357177734e+00
7.474967002868652344e+00,2.248996496200561523e+00
-2.002190113067626953e+00,-1.841168701648712158e-01
-2.029513120651245117e+00,-1.984890997409820557e-01
-3.342743873596191406e+00,2.227399587631225586e+00
7.452553272247314453e+00,2.878363370895385742e+00
6.573802828788757324e-01,1.703730463981628418e+00
2.475357651710510254e-01,3.623574972152709961e-01
-1.208346843719482422e+00,4.288799762725830078e+00
2.238375186920166016e+00,-2.411744356155395508e+00
-2.865307092666625977e+00,6.701623916625976562e+00
5.090851783752441406e+00,3.908814191818237305e+00
6.505711078643798828e+00,8.449090957641601562e+00
-2.329227209091186523e+00,9.812749624252319336e-01
4.970101356506347656e+00,1.665570616722106934e+00
-4.514158248901367188e+00,1.819144964218139648e+00
-2.608961343765258789e+00,-4.908348083496093750e+00
1.386770367622375488e+00,1.744876027107238770e+00
2.104587078094482422e+00,-1.004856348037719727e+00
3.976624965667724609e+00,6.386749744415283203e+00
-3.297789812088012695e+00,3.155236482620239258e+00
4.672161102294921875e+00,8.235088586807250977e-01
2.047334432601928711e+00,9.542040824890136719e+00
-9.292879700660705566e-01,7.297556400299072266e+00
-3.004106283187866211e-01,2.986049175262451172e+00
3.461973667144775391e+00,-1.127869725227355957e+00
-3.639744520187377930e+00,4.918606281280517578e-01
-1.746239662170410156e+00,-1.761160641908645630e-01
-2.826375484466552734e+00,-3.272894859313964844e+00
-4.148595929145812988e-01,6.390942335128784180e-01
5.694193243980407715e-01,4.740897178649902344e+00
-2.886050343513488770e-01,8.626250267028808594e+00
-1.038095951080322266e+00,1.696162581443786621e+00
4.580801725387573242e-01,5.676532983779907227e-01
6.937211036682128906e+00,2.285608530044555664e+00
2.511131525039672852e+00,6.048202514648437500e+00
-9.115754365921020508e-01,5.014082789421081543e-01
-4.023721694946289062e+00,2.417218923568725586e+00
8.687358856201171875e+00,4.104436397552490234e+00
1.736056059598922729e-01,3.400006532669067383e+00
-2.227975130081176758e+00,-1.830705523490905762e+00
-1.905167102813720703e+00,3.130026340484619141e+00
6.610733985900878906e+00,2.903441905975341797e+00
3.299857378005981445e+00,6.530803680419921875e+00
8.397734642028808594e+00,1.737606763839721680e+00
1.267211556434631348e+00,1.916006654500961304e-01
-4.059192180633544922e+00,4.898525476455688477e-01
4.558559894561767578e+00,4.540226936340332031e+00
6.402410030364990234e+00,3.069252490997314453e+00
-3.208045005798339844e+00,7.980115413665771484e+00
-1.848066568374633789e+00,4.226088523864746094e+00
-3.200298309326171875e+00,1.435188412666320801e+00
5.603346824645996094e+00,4.929245948791503906e+00
-6.745261698961257935e-02,-1.181493401527404785e+00
-3.908868074417114258e+00,-4.496707916259765625e+00
7.148124694824218750e+00,1.811952590942382812e+00
5.475445270538330078e+00,6.742187976837158203e+00
4.191665172576904297e+00,2.667298793792724609e+00
1.424434930086135864e-01,4.217662334442138672e+00
2.620675802230834961e+00,2.161808460950851440e-01
6.176948547363281250e+00,3.003807783126831055e+00
-8.439581394195556641e-01,2.293643653392791748e-01
2.810140132904052734e+00,3.583486795425415039e+00
-3.633785724639892578e+00,7.560735344886779785e-01
-2.809144973754882812e+00,1.166986107826232910e+00
5.151250839233398438e+00,5.133075714111328125e+00
-3.149405479431152344e+00,1.428231835365295410e+00
4.476073741912841797e+00,-1.307995557785034180e+00
-1.136898875236511230e+00,-2.407448530197143555e+00
-2.557375431060791016e+00,1.766224145889282227e+00
3.328242063522338867e+00,7.687407970428466797e+00
-3.273491621017456055e+00,6.221722126007080078e+00
2.031029202044010162e-02,3.483624160289764404e-01
-3.165840148925781250e+00,-6.944911181926727295e-02
2.696591615676879883e+00,1.254903435707092285e+00
3.207320928573608398e+00,1.273111343383789062e+00
-2.527899026870727539e+00,5.986912846565246582e-01
5.716711997985839844e+00,-3.031618595123291016e-01
7.514058113098144531e+00,4.096866130828857422e+00
